,attr1,attr2,attr3,gender,detail
459,320.9905453472393,143.43508181792203,438.4623087910188,unknown,unknown
460,346.59491264116366,144.92547453338543,414.5595665771662,unknown,unknown
461,385.6576155714797,182.69589314554474,449.19504661409616,unknown,unknown
462,417.0937210189928,159.91636912610625,468.43026486495836,unknown,unknown
463,379.17253464827513,220.92232548117684,438.1796336028727,unknown,unknown
464,374.4137244389843,223.88662323037116,461.5106310536617,unknown,unknown
465,295.0493812352028,181.8969617139176,403.4411114758722,unknown,unknown
466,311.81531590967495,110.07784510474087,379.6512809354733,unknown,unknown
467,315.25992960102667,103.98320384219322,484.12032723181983,unknown,unknown
468,339.3454556829904,137.17823629051375,477.2959380209802,unknown,unknown
469,398.71469744601615,155.61116143860016,610.204989671345,unknown,unknown
470,378.95671727060943,65.54158972172172,621.2898252535699,unknown,unknown
471,422.68826575037707,154.5401877274898,524.1479971006951,unknown,unknown
472,358.70380753944846,147.59374514792054,445.094504148269,unknown,unknown
473,337.53606450409177,244.14427923235317,393.93565786419646,unknown,unknown
474,285.87037780670045,239.3797813156328,308.3436751218845,unknown,unknown
475,292.8380382461803,249.56684170460187,271.1811026294074,unknown,unknown
476,249.52818477294426,273.14472244273634,270.2168790707457,unknown,unknown
477,251.228096886882,331.9661276680812,271.35686254369443,unknown,unknown
478,274.5535828011633,383.8968707214508,209.33495659818658,unknown,unknown
479,316.3548627891168,497.8357790938043,273.39185908733594,unknown,unknown
480,283.93050341645244,388.38629075321364,335.99037958671096,unknown,unknown
481,357.64004678161416,397.97931421637537,359.8736782488805,unknown,unknown
482,328.9601144988359,450.2507919163658,389.34356015241707,unknown,unknown
483,333.10159774801593,413.6480285039222,309.01002571461214,unknown,unknown
484,280.0386384261394,399.85409412657685,402.8910677649949,unknown,unknown
485,260.0448177580696,405.48178116729474,448.68095570883514,unknown,unknown
486,229.33212866322415,459.92407316201536,442.6237764600347,unknown,unknown
487,268.4767844927098,496.86733907292205,450.97571779437004,unknown,unknown
488,305.8485881009052,447.17209100059335,490.4375621509765,unknown,unknown
489,248.5735346358132,498.7148019875488,428.3120987076069,unknown,unknown
490,295.9435024552987,522.6610329085429,425.50514711790015,unknown,unknown
491,197.15635371075106,489.2102072564024,476.74620120949226,unknown,unknown
492,236.35513255073218,522.7658379489599,474.26707647880914,unknown,unknown
493,243.16285266553413,599.4174016276519,480.84837394605904,unknown,unknown
494,198.97913826444312,563.627860746128,468.25131905706735,unknown,unknown
495,241.83483748675542,569.8288880149877,483.3865458704871,unknown,unknown
496,254.603084059588,519.1893979451339,504.9495835442028,unknown,unknown
497,202.60452462843145,451.11526779050837,316.39965877238114,unknown,unknown
498,150.64570218323695,466.25497284043837,401.94928527758265,unknown,unknown
499,178.2058461278835,435.39155106428103,387.8053973377855,unknown,sample
500,169.26505020522413,435.54328570144224,310.21562492635707,twin,twin_hasY
501,171.23995673222728,372.4682285509018,246.35810036000268,twin,twin_hasY
502,267.50629905567075,388.12158552931726,252.37084263605598,twin,twin_hasY
503,202.8022847286476,430.75731476963,313.09192468894656,twin,twin_hasY
504,201.40571789943698,466.4552569523625,360.6096538006698,twin,twin_hasY
505,163.32811412577027,351.14661313935494,404.92516041424653,twin,twin_hasY
506,110.59208482021614,366.92080720525286,340.72531256193133,twin,twin_hasY
507,117.45201471377966,241.27944314945745,368.68445984494554,twin,twin_hasY
508,112.38798783073892,226.47393014969623,330.70563208114726,twin,twin_hasY
509,127.92230785897699,204.3496445312544,291.81615854006776,twin,twin_hasY
510,123.49911034818862,181.3313644658067,346.3073343173977,twin,twin_hasY
511,115.54809089877705,234.26916991673758,363.6603919401471,twin,twin_hasY
512,200.5269480554256,202.02088544043733,406.1295898528843,twin,twin_hasY
513,184.05535383075173,151.58617808657547,446.5447826082991,twin,twin_hasY
514,182.57555949272427,146.22647106586558,430.0813029142242,twin,twin_hasY
515,98.57685936432863,131.68457225998216,520.0064067363081,twin,twin_hasY
516,170.93293374476826,182.02595728564117,482.7622596395913,twin,twin_hasY
517,151.8680480423313,555.1351404974993,382.28281764936304,twin,twin_hasY
518,138.90612804988808,544.471853824811,411.2591404026325,twin,twin_hasY
519,156.5913988530885,542.3581279300516,459.46409847586136,twin,twin_hasY
520,149.08146827118594,548.8176528289545,433.9400699456034,twin,twin_hasY
521,208.7570151460862,487.0138974205152,433.3224266385154,twin,twin_hasY
522,104.04404374330878,517.4072996744134,398.8704044712474,twin,twin_hasY
523,118.12794615397516,493.0944144308614,462.2715801738312,twin,twin_hasY
524,110.69017755750706,504.47643186412216,487.3026828452819,twin,twin_hasY
525,105.18032300537428,442.85067847246137,496.66398322821175,twin,twin_hasY
526,73.21677001827237,439.9558631450793,434.53510659107934,twin,twin_hasY
527,135.06205270723754,571.1193436557561,454.74525150700407,twin,twin_hasY
528,132.37320414658907,546.0185143381728,435.18205535728487,twin,twin_hasY
529,85.98381157887383,520.1260360967293,340.8069859191177,twin,twin_hasY
530,165.85347180797183,499.51269569253634,374.40244209532943,twin,twin_hasY
531,78.6875544518528,535.4240430909523,449.85165371039886,twin,twin_hasY
532,81.91876558653547,517.2177254809168,343.7711962313487,twin,twin_hasY
533,124.45961197372364,607.8597697398931,329.8165229903858,twin,twin_hasY
534,98.02732479154292,514.9324268798083,382.74889899264184,twin,twin_hasY
535,107.7553216151474,394.6017509922012,358.54207264412764,twin,twin_hasY
536,100.38461456482777,403.17737656030425,249.32387551411333,twin,twin_hasY
537,139.43542802529814,428.44794339439215,304.31927518375016,twin,twin_hasY
538,105.66102818567242,447.2409993390492,294.34578390359434,twin,twin_hasY
539,68.53753839376108,440.73863394704017,279.57517512717516,twin,twin_hasY
540,69.32278443432048,454.89090762974325,299.0156460186724,twin,twin_hasY
541,110.26960671346049,522.8075750389233,290.61842628726373,twin,twin_hasY
542,112.32116353993268,520.6255116800693,282.97079790944696,twin,twin_hasY
543,90.65780199922592,524.9931400184613,255.1182007643834,twin,twin_hasY
544,134.67897957466016,598.0354900791804,290.80101385996505,twin,twin_hasY
545,154.55525271513056,523.9852861674152,304.6889636631252,twin,twin_hasY
546,168.66157931107094,529.7903110085907,303.8112680221216,twin,twin_hasY
547,176.6152757607777,546.6272631809588,244.2914720271323,twin,twin_hasY
548,140.42461974725094,554.0262072284162,280.51338481933294,twin,twin_hasY
549,186.48565317590558,533.4214040963819,216.3445157076553,twin,twin_hasY
550,220.543937226553,525.5045966945056,289.4500370204601,twin,twin_noY
551,182.6079440894641,547.1303116325058,303.0296414453408,twin,twin_noY
552,239.7836795859801,542.9255594358096,216.46488020784076,twin,twin_noY
553,183.21465035893783,590.2470220322415,260.51293819644087,twin,twin_noY
554,226.5094518410866,604.7934552562875,345.57164932467515,twin,twin_noY
555,213.44369910682968,570.9737915061627,264.43378478212867,twin,twin_noY
556,295.6966544218851,540.8133001273799,257.1960646254535,twin,twin_noY
557,335.437944302136,590.8303084085733,338.24715607392034,twin,twin_noY
558,306.28659369060483,562.746065735845,371.09092210875406,twin,twin_noY
559,199.94952554614315,280.6541041006576,298.3579149302792,twin,twin_noY
560,207.29808270607455,181.76559629719952,343.36014376988015,twin,twin_noY
561,305.3437804087088,135.47569640935558,372.8000999052152,twin,twin_noY
562,345.1322584098678,157.47418454904007,261.6881192978712,twin,twin_noY
563,371.15364420320435,179.48956514714084,232.77911624747432,twin,twin_noY
564,320.04575822064226,226.47131911202138,397.3944631195595,twin,twin_noY
565,291.6446156918337,221.36494395634418,365.688154783524,twin,twin_noY
566,257.52015514306714,165.33342796267695,310.281796165336,twin,twin_noY
567,253.91836735080742,168.5313835575179,401.6676266065247,twin,twin_noY
568,304.92851324912783,212.16408461921142,320.8966775421312,twin,twin_noY
569,313.37136245283517,199.90848579955602,334.79142892919793,twin,twin_noY
570,286.6814587794483,171.00632320882806,417.3174492712709,twin,twin_noY
571,264.3181103473537,209.0437503151999,385.34247217017236,twin,twin_noY
572,338.78425563420933,196.85390421349084,370.83478965523835,twin,twin_noY
573,356.76252300133103,222.1857912019255,404.0936819251622,twin,twin_noY
574,314.37042628140665,138.03880019551633,388.53259655338235,twin,twin_noY
575,210.09811274392402,209.85179337005127,332.42621170584323,twin,twin_noY
576,194.79206304796588,151.85787442159926,330.5104036072201,twin,twin_noY
577,187.84551982560382,197.07267081440156,358.8067203277403,twin,twin_noY
578,350.0149226885437,187.85503906652679,282.62244523065436,twin,twin_noY
579,396.6638058632116,259.97823863570375,317.18546211409875,twin,twin_noY
580,364.34931817832273,248.23285271308103,394.2270360198868,anomaly,an1
581,358.49891632954643,292.0800742293078,341.1010863461052,anomaly,an1
582,412.2446606261501,300.64338488249217,306.44653151229795,anomaly,an1
583,420.4469678357998,355.73774693878386,401.6356113262003,anomaly,an1
584,505.97088539198813,312.4128638276364,367.110333643751,anomaly,an1
585,499.8564339159188,359.08738724154745,302.1199409503181,anomaly,an2
586,484.3078653697319,296.7718233060838,386.8032233970454,anomaly,an2
587,390.77071542790816,243.18427412511866,368.0456396709697,anomaly,an2
588,336.48658902285433,288.87213366706806,316.1888764898746,anomaly,an2
589,423.2690732955627,293.34541801237066,376.93985567912665,anomaly,an2
590,521.7857262836412,306.91760485833265,444.64166092644274,anomaly,an3
591,566.9927128365797,310.59953775516533,352.9594702762047,anomaly,an3
592,549.7258066667763,311.416413001597,359.0238324421763,anomaly,an3
593,525.6120658709165,284.0300206734792,370.1821060734144,anomaly,an3
594,474.5482947178377,334.3830639168215,348.78720880570745,anomaly,an3
595,418.27220852534623,291.36522970117335,392.0688992085446,anomaly,an4
596,343.52431979629847,254.1701636700959,315.7342018972165,anomaly,an4
597,281.1673732800773,282.3941157209332,314.4844077432833,anomaly,an4
598,323.38012779804797,260.4096414904147,290.15455681897913,anomaly,an4
599,309.39597114287363,249.44862143172858,298.6046849216649,anomaly,an4
600,374.3839071110781,237.50711624240986,356.9961731054682,anomaly,an5
601,475.24708145074084,300.6843229306585,281.7887223238851,anomaly,an5
